Nome:  Kyan Dominguez, Nota: 5.10, Situacao: Reprovado
Nome:  Tamia Morris, Nota: 8.00, Situacao: Aprovado
Nome:  Preston Hull, Nota: 7.70, Situacao: Aprovado
Nome:  Raiden Good, Nota: 4.00, Situacao: Reprovado
Nome:  Aubree Hebert, Nota: 1.50, Situacao: Reprovado
Nome:  Cade Maynard, Nota: 8.80, Situacao: Aprovado
Nome:  Laila Cohen, Nota: 6.30, Situacao: Reprovado
Nome:  Clay Day, Nota: 2.30, Situacao: Reprovado
Nome:  Katherine Crosby, Nota: 2.70, Situacao: Reprovado
Nome:  Damaris Torres, Nota: 0.40, Situacao: Reprovado
Nome:  Ace Li, Nota: 3.00, Situacao: Reprovado
Nome:  Augustus Schwartz, Nota: 5.10, Situacao: Reprovado
Nome:  Trace Esparza, Nota: 3.10, Situacao: Reprovado
Nome:  Kevin Henderson, Nota: 9.80, Situacao: Aprovado
Nome:  Katelyn Ayala, Nota: 2.80, Situacao: Reprovado
Nome:  Paola Shelton, Nota: 5.60, Situacao: Reprovado
Nome:  Agustin Buchanan, Nota: 4.80, Situacao: Reprovado
Nome:  Tabitha Soto, Nota: 0.70, Situacao: Reprovado
Nome:  Holden Stone, Nota: 7.70, Situacao: Aprovado
Nome:  Jaida Booth, Nota: 0.00, Situacao: Reprovado
Nome:  Tiara Moody, Nota: 3.80, Situacao: Reprovado
Nome:  Corinne Moses, Nota: 3.80, Situacao: Reprovado
Nome:  Jaida Cordova, Nota: 4.80, Situacao: Reprovado
Nome:  Sheldon Garrison, Nota: 7.90, Situacao: Aprovado
Nome:  Paxton Matthews, Nota: 7.60, Situacao: Aprovado
Nome:  Raphael Meyers, Nota: 5.60, Situacao: Reprovado
Nome:  Xavier Farley, Nota: 3.50, Situacao: Reprovado
Nome:  Edgar Mayer, Nota: 8.50, Situacao: Aprovado
Nome:  Neil Whitehead, Nota: 0.00, Situacao: Reprovado
Nome:  Gianna Reynolds, Nota: 4.30, Situacao: Reprovado
Nome:  Danica Peterson, Nota: 5.20, Situacao: Reprovado
Nome:  Steve Mccarty, Nota: 4.50, Situacao: Reprovado
Nome:  Fernanda Frazier, Nota: 7.20, Situacao: Aprovado
Nome:  River Pittman, Nota: 3.30, Situacao: Reprovado
Nome:  Daniela Yang, Nota: 8.80, Situacao: Aprovado
Nome:  Darion Singleton, Nota: 6.00, Situacao: Reprovado
Nome:  Jaime Brewer, Nota: 2.10, Situacao: Reprovado
Nome:  Rayna Livingston, Nota: 9.00, Situacao: Aprovado
Nome:  Lorelei Reid, Nota: 3.90, Situacao: Reprovado
Nome:  India Lara, Nota: 3.90, Situacao: Reprovado
Nome:  Talon Forbes, Nota: 0.30, Situacao: Reprovado
Nome:  Beau Landry, Nota: 4.80, Situacao: Reprovado
Nome:  Case Joyce, Nota: 4.60, Situacao: Reprovado
Nome:  Samson Wolf, Nota: 7.00, Situacao: Aprovado
Nome:  Emily Miranda, Nota: 5.20, Situacao: Reprovado
Nome:  Malik Paul, Nota: 7.40, Situacao: Aprovado
Nome:  Chace Hodge, Nota: 7.50, Situacao: Aprovado
Nome:  Madilyn Warner, Nota: 1.80, Situacao: Reprovado
Nome:  Hana Lara, Nota: 4.30, Situacao: Reprovado
Nome:  Zaid Calhoun, Nota: 7.00, Situacao: Aprovado
Nome:  Malaki Jefferson, Nota: 6.20, Situacao: Reprovado
Nome:  Julian Khan, Nota: 9.00, Situacao: Aprovado
Nome:  Makaila Holmes, Nota: 6.60, Situacao: Reprovado
Nome:  Amaris Pitts, Nota: 8.70, Situacao: Aprovado
Nome:  Chelsea Bolton, Nota: 4.20, Situacao: Reprovado
Nome:  Gilbert Reese, Nota: 5.70, Situacao: Reprovado
Nome:  Genevieve Snyder, Nota: 1.70, Situacao: Reprovado
Nome:  Makenna Burnett, Nota: 6.00, Situacao: Reprovado
Nome:  Josue Cline, Nota: 1.60, Situacao: Reprovado
Nome:  Seamus Shannon, Nota: 7.80, Situacao: Aprovado
Nome:  Quinn Roberts, Nota: 9.30, Situacao: Aprovado
Nome:  Jasper Swanson, Nota: 2.00, Situacao: Reprovado
Nome:  Kristen Downs, Nota: 4.70, Situacao: Reprovado
Nome:  Lee Bernard, Nota: 1.00, Situacao: Reprovado
Nome:  Jessica Norton, Nota: 2.40, Situacao: Reprovado
Nome:  Jay Ayers, Nota: 2.90, Situacao: Reprovado
Nome:  Gerardo Vaughan, Nota: 5.60, Situacao: Reprovado
Nome:  Ean Braun, Nota: 4.80, Situacao: Reprovado
Nome:  Hamza Hoffman, Nota: 1.30, Situacao: Reprovado
Nome:  Rylee Barnes, Nota: 6.40, Situacao: Reprovado
Nome:  Violet Ware, Nota: 0.00, Situacao: Reprovado
Nome:  Regina Kaufman, Nota: 8.70, Situacao: Aprovado
Nome:  Sharon Bautista, Nota: 1.40, Situacao: Reprovado
Nome:  Kenzie Cardenas, Nota: 10.00, Situacao: Aprovado
Nome:  Carla Bradshaw, Nota: 0.70, Situacao: Reprovado
Nome:  Paxton Christian, Nota: 4.60, Situacao: Reprovado
Nome:  Lorenzo Black, Nota: 2.40, Situacao: Reprovado
Nome:  River Cameron, Nota: 3.40, Situacao: Reprovado
Nome:  Mariyah Mccullough, Nota: 5.30, Situacao: Reprovado
Nome:  Brayden Ingram, Nota: 3.80, Situacao: Reprovado
Nome:  Eric Michael, Nota: 2.60, Situacao: Reprovado
Nome:  Rylee Dickerson, Nota: 8.40, Situacao: Aprovado
Nome:  Rene Ware, Nota: 4.20, Situacao: Reprovado
Nome:  Rebecca Horne, Nota: 4.30, Situacao: Reprovado
Nome:  Brennen Robinson, Nota: 5.30, Situacao: Reprovado
Nome:  Victor Dixon, Nota: 0.50, Situacao: Reprovado
Nome:  Anabelle Lara, Nota: 9.80, Situacao: Aprovado
Nome:  Brice Alexander, Nota: 5.20, Situacao: Reprovado
Nome:  Elisabeth Middleton, Nota: 9.60, Situacao: Aprovado
Nome:  Kamila Koch, Nota: 7.00, Situacao: Aprovado
Nome:  Samuel Park, Nota: 0.70, Situacao: Reprovado
Nome:  Alfredo Hinton, Nota: 4.30, Situacao: Reprovado
Nome:  Yazmin Sanchez, Nota: 5.10, Situacao: Reprovado
Nome:  Asher Benjamin, Nota: 5.00, Situacao: Reprovado
Nome:  Karla Rosales, Nota: 3.10, Situacao: Reprovado
Nome:  Rodney Holden, Nota: 6.90, Situacao: Reprovado
Nome:  Eric Gilbert, Nota: 1.80, Situacao: Reprovado
Nome:  Alani Bradshaw, Nota: 2.90, Situacao: Reprovado
Nome:  Kevin Burgess, Nota: 2.30, Situacao: Reprovado
Nome:  Kristina Reilly, Nota: 9.70, Situacao: Aprovado
Nome:  Efrain Spence, Nota: 3.50, Situacao: Reprovado
Nome:  Lizeth Maxwell, Nota: 0.90, Situacao: Reprovado
Nome:  Serenity Shaffer, Nota: 7.80, Situacao: Aprovado
Nome:  Tessa Maxwell, Nota: 0.20, Situacao: Reprovado
Nome:  Dalia Manning, Nota: 7.80, Situacao: Aprovado
Nome:  Emilee Ware, Nota: 2.70, Situacao: Reprovado
Nome:  Jorge Young, Nota: 3.70, Situacao: Reprovado
Nome:  Jalen Stevens, Nota: 3.50, Situacao: Reprovado
Nome:  Jaime Turner, Nota: 9.90, Situacao: Aprovado
Nome:  Lexi Gay, Nota: 4.80, Situacao: Reprovado
Nome:  Eli Oneill, Nota: 8.10, Situacao: Aprovado
Nome:  Aubrey Williamson, Nota: 7.70, Situacao: Aprovado
Nome:  Angeline Hall, Nota: 4.00, Situacao: Reprovado
Nome:  Jazmin Sexton, Nota: 4.90, Situacao: Reprovado
Nome:  Shamar Ball, Nota: 4.30, Situacao: Reprovado
Nome:  Savanna Stout, Nota: 0.70, Situacao: Reprovado
Nome:  Darion Daniel, Nota: 8.60, Situacao: Aprovado
Nome:  Randy May, Nota: 5.20, Situacao: Reprovado
Nome:  Jamie Castaneda, Nota: 5.20, Situacao: Reprovado
Nome:  Nigel Bird, Nota: 7.80, Situacao: Aprovado
Nome:  Terrell Roy, Nota: 0.30, Situacao: Reprovado
Nome:  Rohan Ramirez, Nota: 4.40, Situacao: Reprovado
Nome:  Jeramiah Adkins, Nota: 6.50, Situacao: Reprovado
Nome:  Cadence Rojas, Nota: 4.10, Situacao: Reprovado
Nome:  Amaris Morrison, Nota: 2.30, Situacao: Reprovado
Nome:  Cohen Henry, Nota: 1.60, Situacao: Reprovado
Nome:  Kayden Robles, Nota: 8.20, Situacao: Aprovado
Nome:  Kevin Duffy, Nota: 1.00, Situacao: Reprovado
Nome:  Paul Lester, Nota: 1.50, Situacao: Reprovado
Nome:  Kaliyah Grimes, Nota: 7.30, Situacao: Aprovado
Nome:  Parker Bean, Nota: 10.00, Situacao: Aprovado
Nome:  Cason Webster, Nota: 0.60, Situacao: Reprovado
Nome:  Carsen Hughes, Nota: 1.80, Situacao: Reprovado
Nome:  Jaylyn Nicholson, Nota: 5.10, Situacao: Reprovado
Nome:  Javon Mcfarland, Nota: 1.70, Situacao: Reprovado
Nome:  Angelica Reid, Nota: 7.30, Situacao: Aprovado
Nome:  Darion Meyer, Nota: 5.40, Situacao: Reprovado
Nome:  Howard Harmon, Nota: 7.40, Situacao: Aprovado
Nome:  Matias Delacruz, Nota: 2.30, Situacao: Reprovado
Nome:  Jamison Mendoza, Nota: 9.90, Situacao: Aprovado
Nome:  Kiara Brennan, Nota: 2.10, Situacao: Reprovado
Nome:  Diego Ortega, Nota: 1.10, Situacao: Reprovado
Nome:  Francesca Sexton, Nota: 9.80, Situacao: Aprovado
Nome:  Frederick Carr, Nota: 4.90, Situacao: Reprovado
Nome:  Harley Scott, Nota: 6.60, Situacao: Reprovado
Nome:  April Dudley, Nota: 4.30, Situacao: Reprovado
Nome:  Kyan Freeman, Nota: 5.80, Situacao: Reprovado
Nome:  Raina Stone, Nota: 3.00, Situacao: Reprovado
Nome:  Ibrahim Fernandez, Nota: 4.30, Situacao: Reprovado
Nome:  Haylee Vaughn, Nota: 2.10, Situacao: Reprovado
Nome:  Frances Bentley, Nota: 6.00, Situacao: Reprovado
Nome:  Damari Durham, Nota: 9.80, Situacao: Aprovado
Nome:  Dayana Alexander, Nota: 6.80, Situacao: Reprovado
Nome:  Janiyah Mcintyre, Nota: 1.50, Situacao: Reprovado
Nome:  Cherish Haynes, Nota: 1.10, Situacao: Reprovado
Nome:  Mark Galvan, Nota: 3.10, Situacao: Reprovado
Nome:  Madelynn Branch, Nota: 4.70, Situacao: Reprovado
Nome:  Mylee Lucas, Nota: 2.60, Situacao: Reprovado
Nome:  Marc Kaiser, Nota: 9.50, Situacao: Aprovado
Nome:  Linda Hammond, Nota: 7.30, Situacao: Aprovado
Nome:  Sydney Johnston, Nota: 2.00, Situacao: Reprovado
Nome:  Jaden Morris, Nota: 7.50, Situacao: Aprovado
Nome:  Erika Kramer, Nota: 6.10, Situacao: Reprovado
Nome:  Aryana Mcneil, Nota: 7.50, Situacao: Aprovado
Nome:  Kinley Travis, Nota: 8.60, Situacao: Aprovado
Nome:  Aliyah Cisneros, Nota: 4.50, Situacao: Reprovado
Nome:  Ezequiel Torres, Nota: 7.80, Situacao: Aprovado
Nome:  Rashad Beard, Nota: 4.10, Situacao: Reprovado
Nome:  Andre Arellano, Nota: 4.50, Situacao: Reprovado
Nome:  Cassius Bradley, Nota: 6.70, Situacao: Reprovado
Nome:  Heidi Salinas, Nota: 1.80, Situacao: Reprovado
Nome:  Aryanna Leon, Nota: 0.20, Situacao: Reprovado
Nome:  Kallie Crosby, Nota: 2.30, Situacao: Reprovado
Nome:  Quinn Castro, Nota: 4.70, Situacao: Reprovado
Nome:  Rory Archer, Nota: 5.40, Situacao: Reprovado
Nome:  Micah Myers, Nota: 2.00, Situacao: Reprovado
Nome:  Aryana Orr, Nota: 2.70, Situacao: Reprovado
Nome:  Wade Fuentes, Nota: 2.20, Situacao: Reprovado
Nome:  Giovani Davidson, Nota: 4.40, Situacao: Reprovado
Nome:  Turner Richards, Nota: 6.40, Situacao: Reprovado
Nome:  Myla Manning, Nota: 9.40, Situacao: Aprovado
Nome:  Lila Daniel, Nota: 3.00, Situacao: Reprovado
Nome:  Nick Mcfarland, Nota: 8.80, Situacao: Aprovado
Nome:  Serena Dunn, Nota: 3.10, Situacao: Reprovado
Nome:  Marisa Beck, Nota: 6.30, Situacao: Reprovado
Nome:  Santos Morrison, Nota: 9.80, Situacao: Aprovado
Nome:  Eliza Huffman, Nota: 3.00, Situacao: Reprovado
Nome:  Yusuf Christian, Nota: 8.10, Situacao: Aprovado
Nome:  Judith Valentine, Nota: 5.20, Situacao: Reprovado
Nome:  Heidy Alvarez, Nota: 1.90, Situacao: Reprovado
Nome:  Shannon Wall, Nota: 8.10, Situacao: Aprovado
Nome:  Jaliyah Stark, Nota: 5.20, Situacao: Reprovado
Nome:  Danna Randall, Nota: 7.40, Situacao: Aprovado
Nome:  Destiny Byrd, Nota: 3.20, Situacao: Reprovado
Nome:  Roberto Fuller, Nota: 4.60, Situacao: Reprovado
Nome:  Byron Jackson, Nota: 0.70, Situacao: Reprovado
Nome:  Keith Cunningham, Nota: 5.40, Situacao: Reprovado
Nome:  Jay Mata, Nota: 7.30, Situacao: Aprovado
Nome:  Conner Jimenez, Nota: 3.90, Situacao: Reprovado
Nome:  Leonard Cervantes, Nota: 0.00, Situacao: Reprovado
Nome:  Taliyah Burton, Nota: 9.00, Situacao: Aprovado
Nome:  Lyric Mathis, Nota: 0.60, Situacao: Reprovado
Nome:  Isabela Aguilar, Nota: 4.30, Situacao: Reprovado
Nome:  Mikaela Decker, Nota: 0.90, Situacao: Reprovado
Nome:  Kristopher Chen, Nota: 2.90, Situacao: Reprovado
Nome:  Alberto Rodgers, Nota: 0.80, Situacao: Reprovado
Nome:  Uriel Frye, Nota: 1.90, Situacao: Reprovado
Nome:  Tara Hogan, Nota: 1.30, Situacao: Reprovado
Nome:  Trevor Boyle, Nota: 8.80, Situacao: Aprovado
Nome:  Mario Hampton, Nota: 1.90, Situacao: Reprovado
Nome:  Madyson Frederick, Nota: 2.40, Situacao: Reprovado
Nome:  Asia Church, Nota: 6.40, Situacao: Reprovado
Nome:  Rory Reed, Nota: 9.80, Situacao: Aprovado
Nome:  Lillian Singh, Nota: 2.50, Situacao: Reprovado
Nome:  Messiah Rich, Nota: 2.30, Situacao: Reprovado
Nome:  Clayton Mcpherson, Nota: 4.80, Situacao: Reprovado
Nome:  Jayla Garza, Nota: 9.70, Situacao: Aprovado
Nome:  James Pace, Nota: 8.20, Situacao: Aprovado
Nome:  Melany Schwartz, Nota: 7.50, Situacao: Aprovado
Nome:  Isla Gentry, Nota: 5.80, Situacao: Reprovado
Nome:  Konner Grimes, Nota: 5.70, Situacao: Reprovado
Nome:  Alivia Delgado, Nota: 6.20, Situacao: Reprovado
Nome:  Ximena Hodge, Nota: 6.50, Situacao: Reprovado
Nome:  Eugene Mason, Nota: 9.50, Situacao: Aprovado
Nome:  Noemi Powell, Nota: 6.10, Situacao: Reprovado
Nome:  Callum Schaefer, Nota: 1.70, Situacao: Reprovado
Nome:  Makena Andrade, Nota: 6.20, Situacao: Reprovado
Nome:  Iyana Grimes, Nota: 0.90, Situacao: Reprovado
Nome:  Amari Travis, Nota: 2.50, Situacao: Reprovado
Nome:  Emilee Weiss, Nota: 4.70, Situacao: Reprovado
Nome:  Tobias Long, Nota: 9.20, Situacao: Aprovado
Nome:  Jayleen Levine, Nota: 9.90, Situacao: Aprovado
Nome:  Ben Schultz, Nota: 7.10, Situacao: Aprovado
Nome:  Alejandro Hutchinson, Nota: 7.20, Situacao: Aprovado
Nome:  Isabelle Nash, Nota: 8.20, Situacao: Aprovado
Nome:  Lucy Palmer, Nota: 9.30, Situacao: Aprovado
Nome:  Irene Shaffer, Nota: 5.50, Situacao: Reprovado
Nome:  Mariah Leach, Nota: 7.50, Situacao: Aprovado
Nome:  Ariana Navarro, Nota: 7.70, Situacao: Aprovado
Nome:  Gideon Moore, Nota: 9.90, Situacao: Aprovado
Nome:  Callie Graves, Nota: 5.30, Situacao: Reprovado
Nome:  Macy Trevino, Nota: 4.70, Situacao: Reprovado
Nome:  Miranda Shaffer, Nota: 8.70, Situacao: Aprovado
Nome:  Tara Mathews, Nota: 8.90, Situacao: Aprovado
Nome:  Bryanna Sellers, Nota: 0.50, Situacao: Reprovado
Nome:  Jameson Stout, Nota: 8.10, Situacao: Aprovado
Nome:  Emery Booker, Nota: 6.50, Situacao: Reprovado
Nome:  Mckayla Morris, Nota: 7.30, Situacao: Aprovado
Nome:  Kristin Lynn, Nota: 2.40, Situacao: Reprovado
Nome:  Griffin Mays, Nota: 3.70, Situacao: Reprovado
Nome:  Winston Carroll, Nota: 6.40, Situacao: Reprovado
Nome:  Athena Dougherty, Nota: 3.50, Situacao: Reprovado
Nome:  Jaelyn Ewing, Nota: 7.30, Situacao: Aprovado
Nome:  Dennis Morris, Nota: 4.80, Situacao: Reprovado
Nome:  Melissa Park, Nota: 8.90, Situacao: Aprovado
Nome:  Mikaela Arias, Nota: 0.10, Situacao: Reprovado
Nome:  Kadence Benitez, Nota: 0.80, Situacao: Reprovado
Nome:  Gavyn Lynn, Nota: 8.00, Situacao: Aprovado
Nome:  Karly House, Nota: 8.00, Situacao: Aprovado
Nome:  Madilynn Walls, Nota: 9.10, Situacao: Aprovado
Nome:  Madisyn Garrison, Nota: 9.50, Situacao: Aprovado
Nome:  Renee Day, Nota: 0.60, Situacao: Reprovado
Nome:  Meghan Guerrero, Nota: 4.50, Situacao: Reprovado
Nome:  Cornelius Yang, Nota: 3.90, Situacao: Reprovado
Nome:  Margaret Fritz, Nota: 1.10, Situacao: Reprovado
Nome:  Damian Phillips, Nota: 2.20, Situacao: Reprovado
Nome:  Quinn Jordan, Nota: 8.60, Situacao: Aprovado
Nome:  Leanna Morgan, Nota: 2.50, Situacao: Reprovado
Nome:  Fernanda Patel, Nota: 0.50, Situacao: Reprovado
Nome:  Hailie Copeland, Nota: 5.60, Situacao: Reprovado
Nome:  Zavier Vaughn, Nota: 2.60, Situacao: Reprovado
Nome:  Carter Ramsey, Nota: 0.70, Situacao: Reprovado
Nome:  Slade Gould, Nota: 6.60, Situacao: Reprovado
Nome:  Caylee Wilcox, Nota: 9.60, Situacao: Aprovado
Nome:  Kailey Yang, Nota: 8.80, Situacao: Aprovado
Nome:  Christopher Norris, Nota: 0.00, Situacao: Reprovado
Nome:  Amir Meza, Nota: 5.50, Situacao: Reprovado
Nome:  Makenzie Donovan, Nota: 0.20, Situacao: Reprovado
Nome:  Alec Mckinney, Nota: 2.90, Situacao: Reprovado
Nome:  Maia James, Nota: 8.40, Situacao: Aprovado
Nome:  Albert Young, Nota: 3.60, Situacao: Reprovado
Nome:  Natalie Nunez, Nota: 1.00, Situacao: Reprovado
Nome:  Laylah Holloway, Nota: 8.10, Situacao: Aprovado
Nome:  Hillary Bray, Nota: 8.50, Situacao: Aprovado
Nome:  Miracle Cordova, Nota: 0.00, Situacao: Reprovado
Nome:  Rogelio Moody, Nota: 0.20, Situacao: Reprovado
Nome:  Ronan Frazier, Nota: 1.10, Situacao: Reprovado
Nome:  Kennedy Harrison, Nota: 2.30, Situacao: Reprovado
Nome:  Krista Lin, Nota: 7.80, Situacao: Aprovado
Nome:  Brynlee Hines, Nota: 5.00, Situacao: Reprovado
Nome:  Emily Rasmussen, Nota: 3.80, Situacao: Reprovado
Nome:  Natasha Pittman, Nota: 6.60, Situacao: Reprovado
Nome:  Bradyn Kirby, Nota: 5.10, Situacao: Reprovado
Nome:  Mathias Ball, Nota: 1.60, Situacao: Reprovado
Nome:  Brian Hunter, Nota: 2.10, Situacao: Reprovado
Nome:  Davis Prince, Nota: 7.30, Situacao: Aprovado
Nome:  Maximillian Mclaughlin, Nota: 7.20, Situacao: Aprovado
Nome:  Amani Todd, Nota: 9.30, Situacao: Aprovado
Nome:  Johanna Buchanan, Nota: 7.10, Situacao: Aprovado
Nome:  Amirah Burke, Nota: 8.10, Situacao: Aprovado
Nome:  Micah Reeves, Nota: 7.60, Situacao: Aprovado
Nome:  Lesly Bates, Nota: 8.80, Situacao: Aprovado
Nome:  Selina Rhodes, Nota: 8.20, Situacao: Aprovado
Nome:  Ricky Clayton, Nota: 1.50, Situacao: Reprovado
Nome:  Ulises Kerr, Nota: 1.40, Situacao: Reprovado
Nome:  Ariel Mcgee, Nota: 3.40, Situacao: Reprovado
Nome:  Julius Mcclure, Nota: 4.70, Situacao: Reprovado
Nome:  Madisyn Christensen, Nota: 6.20, Situacao: Reprovado
Nome:  Kennedy Hudson, Nota: 7.90, Situacao: Aprovado
Nome:  Mallory Campbell, Nota: 1.90, Situacao: Reprovado
Nome:  Bethany Fleming, Nota: 4.60, Situacao: Reprovado
Nome:  Justine Blevins, Nota: 1.20, Situacao: Reprovado
Nome:  Tara Turner, Nota: 6.70, Situacao: Reprovado
Nome:  Sydnee Sanders, Nota: 2.70, Situacao: Reprovado
Nome:  Jazmin Davis, Nota: 7.40, Situacao: Aprovado
Nome:  Avery Quinn, Nota: 8.70, Situacao: Aprovado
Nome:  Kevin Frazier, Nota: 3.10, Situacao: Reprovado
Nome:  Jaidyn Ward, Nota: 7.20, Situacao: Aprovado
Nome:  Hassan House, Nota: 0.30, Situacao: Reprovado
Nome:  Ramon Estrada, Nota: 6.90, Situacao: Reprovado
Nome:  Ashleigh Acosta, Nota: 7.80, Situacao: Aprovado
Nome:  Rosa Collier, Nota: 3.60, Situacao: Reprovado
Nome:  Joy Blevins, Nota: 3.80, Situacao: Reprovado
Nome:  Yaritza Gross, Nota: 5.00, Situacao: Reprovado
Nome:  Santino Marshall, Nota: 6.90, Situacao: Reprovado
Nome:  Ali Maddox, Nota: 7.30, Situacao: Aprovado
Nome:  Madelynn Hatfield, Nota: 6.00, Situacao: Reprovado
Nome:  Jazmine Newton, Nota: 0.90, Situacao: Reprovado
Nome:  Mariah Nixon, Nota: 5.80, Situacao: Reprovado
Nome:  Zachary Marsh, Nota: 10.00, Situacao: Aprovado
Nome:  Jocelyn Rollins, Nota: 1.90, Situacao: Reprovado
Nome:  Katelynn Lucero, Nota: 4.20, Situacao: Reprovado
Nome:  Valentino Huber, Nota: 5.50, Situacao: Reprovado
Nome:  Bennett Hayden, Nota: 3.50, Situacao: Reprovado
Nome:  Dereon Holland, Nota: 7.60, Situacao: Aprovado
Nome:  Keenan Dominguez, Nota: 5.70, Situacao: Reprovado
Nome:  Tucker Love, Nota: 2.20, Situacao: Reprovado
Nome:  Theresa Mccormick, Nota: 0.80, Situacao: Reprovado
Nome:  Lailah Wilkins, Nota: 5.00, Situacao: Reprovado
Nome:  Kathy Delacruz, Nota: 4.20, Situacao: Reprovado
Nome:  Jazmyn Farmer, Nota: 0.00, Situacao: Reprovado
Nome:  Jessie Henderson, Nota: 9.10, Situacao: Aprovado
Nome:  Zayden Richards, Nota: 6.40, Situacao: Reprovado
Nome:  Shayla Barton, Nota: 3.90, Situacao: Reprovado
Nome:  Alice Mcconnell, Nota: 8.90, Situacao: Aprovado
Nome:  Christina Mcpherson, Nota: 9.10, Situacao: Aprovado
Nome:  Jordan Stewart, Nota: 5.70, Situacao: Reprovado
Nome:  Naima Richardson, Nota: 2.10, Situacao: Reprovado
Nome:  Angelica Knight, Nota: 4.60, Situacao: Reprovado
Nome:  Giana Lloyd, Nota: 3.90, Situacao: Reprovado
Nome:  Taniyah Mosley, Nota: 5.40, Situacao: Reprovado
Nome:  Mariana Frye, Nota: 9.70, Situacao: Aprovado
Nome:  Jesus Dorsey, Nota: 5.40, Situacao: Reprovado
Nome:  Jillian Donovan, Nota: 2.20, Situacao: Reprovado
Nome:  Jaiden Barrera, Nota: 5.00, Situacao: Reprovado
Nome:  Addisyn Alexander, Nota: 6.30, Situacao: Reprovado
Nome:  Pranav Charles, Nota: 1.50, Situacao: Reprovado
Nome:  Kolby Hudson, Nota: 0.00, Situacao: Reprovado
Nome:  Kayley Allison, Nota: 1.70, Situacao: Reprovado
Nome:  Dallas Watts, Nota: 0.60, Situacao: Reprovado
Nome:  Heath Reeves, Nota: 1.40, Situacao: Reprovado
Nome:  Kathy Chung, Nota: 3.40, Situacao: Reprovado
Nome:  Emanuel Mora, Nota: 7.70, Situacao: Aprovado
Nome:  Robert Myers, Nota: 9.00, Situacao: Aprovado
Nome:  Piper Bolton, Nota: 1.90, Situacao: Reprovado
Nome:  Kimberly Roach, Nota: 9.10, Situacao: Aprovado
Nome:  Kamari Stone, Nota: 5.40, Situacao: Reprovado
Nome:  Olive Goodman, Nota: 1.80, Situacao: Reprovado
Nome:  Xavier Bryan, Nota: 5.70, Situacao: Reprovado
Nome:  Josh Conrad, Nota: 4.10, Situacao: Reprovado
Nome:  Zoe Chang, Nota: 4.80, Situacao: Reprovado
Nome:  Roland Kaiser, Nota: 1.20, Situacao: Reprovado
Nome:  Henry Scott, Nota: 3.00, Situacao: Reprovado
Nome:  Ezequiel Henderson, Nota: 0.50, Situacao: Reprovado
Nome:  Mohamed Santana, Nota: 4.60, Situacao: Reprovado
Nome:  Nicolas Daugherty, Nota: 0.40, Situacao: Reprovado
Nome:  Donte Robinson, Nota: 1.80, Situacao: Reprovado
Nome:  Marley Alvarado, Nota: 8.20, Situacao: Aprovado
Nome:  Arielle Tate, Nota: 1.20, Situacao: Reprovado
Nome:  Sergio Medina, Nota: 7.30, Situacao: Aprovado
Nome:  Diamond Griffin, Nota: 1.90, Situacao: Reprovado
Nome:  Gemma Cisneros, Nota: 0.90, Situacao: Reprovado
Nome:  Ashley Foley, Nota: 6.80, Situacao: Reprovado
Nome:  Jeramiah Cross, Nota: 2.00, Situacao: Reprovado
Nome:  Karen Moon, Nota: 9.40, Situacao: Aprovado
Nome:  Mckinley Cervantes, Nota: 7.30, Situacao: Aprovado
Nome:  Logan Liu, Nota: 0.70, Situacao: Reprovado
Nome:  Nadia Vincent, Nota: 2.60, Situacao: Reprovado
Nome:  Lesly Hahn, Nota: 4.90, Situacao: Reprovado
Nome:  Giada Howard, Nota: 4.90, Situacao: Reprovado
Nome:  Aron Harmon, Nota: 6.20, Situacao: Reprovado
Nome:  Terrell Vang, Nota: 7.90, Situacao: Aprovado
Nome:  Camryn Hardin, Nota: 2.30, Situacao: Reprovado
Nome:  Nataly Davies, Nota: 6.70, Situacao: Reprovado
Nome:  Lilah Gonzales, Nota: 5.90, Situacao: Reprovado
Nome:  Mckinley Middleton, Nota: 1.10, Situacao: Reprovado
Nome:  Malachi Schneider, Nota: 3.60, Situacao: Reprovado
Nome:  Amara Berry, Nota: 7.70, Situacao: Aprovado
Nome:  Sage Beck, Nota: 7.70, Situacao: Aprovado
Nome:  Mark Mcdowell, Nota: 3.80, Situacao: Reprovado
Nome:  Tyrese Montes, Nota: 2.60, Situacao: Reprovado
Nome:  Charles Giles, Nota: 3.70, Situacao: Reprovado
Nome:  Karter Leonard, Nota: 5.70, Situacao: Reprovado
Nome:  Hailie Cherry, Nota: 4.40, Situacao: Reprovado
Nome:  Justine Frost, Nota: 7.30, Situacao: Aprovado
Nome:  Presley Joseph, Nota: 7.70, Situacao: Aprovado
Nome:  Virginia Sanford, Nota: 6.90, Situacao: Reprovado
Nome:  Alyvia Ochoa, Nota: 9.50, Situacao: Aprovado
Nome:  Cale Norris, Nota: 0.80, Situacao: Reprovado
Nome:  Mila Morrow, Nota: 6.20, Situacao: Reprovado
Nome:  Kennedy Matthews, Nota: 8.50, Situacao: Aprovado
Nome:  Sonia Hendricks, Nota: 2.80, Situacao: Reprovado
Nome:  Lamont Knox, Nota: 1.30, Situacao: Reprovado
Nome:  Santino Choi, Nota: 1.60, Situacao: Reprovado
Nome:  Roger Bates, Nota: 6.40, Situacao: Reprovado
Nome:  Leon Smith, Nota: 0.40, Situacao: Reprovado
